task_id	hash	native_id	name	status	exit	submit	duration	realtime	%cpu	peak_rss	peak_vmem	rchar	wchar
225	3d/0c447d	129731	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Atha_Ler-0_sl_FLT_0.09G_Rep3)	COMPLETED	0	2022-09-15 02:35:32.273	18.7s	16s	44.4%	89.1 MB	2.1 GB	536.7 MB	17.3 KB
235	df/be6f6d	134311	STRANDEDNESS:READ_DISTRIBUTION (Sample:Atha_Ler-0_sl_FLT_0.36G_Rep2)	COMPLETED	0	2022-09-15 02:35:38.698	13.1s	9s	43.4%	86.3 MB	2.1 GB	19.9 MB	2.9 KB
249	b1/af16f4	141372	STRANDEDNESS:INFER_EXPERIMENT (Sample:Atha_Ler-0_sl_FLT_0.57G_Rep4)	COMPLETED	0	2022-09-15 02:35:47.994	4.7s	1s	55.7%	27.2 MB	2.1 GB	8.9 MB	2 KB
247	3d/f46b63	141245	STRANDEDNESS:INNER_DISTANCE (Sample:Atha_Ler-0_sl_FLT_0.57G_Rep4)	COMPLETED	0	2022-09-15 02:35:47.765	6.6s	3s	46.1%	115.3 MB	4.2 GB	15.9 MB	26.2 KB
237	c3/55b642	136254	STRANDEDNESS:READ_DISTRIBUTION (Sample:Atha_Ler-0_sl_FLT_uG_Rep2)	COMPLETED	0	2022-09-15 02:35:41.368	13.2s	10s	44.5%	86 MB	2.1 GB	19.9 MB	2.9 KB
228	e0/87de4d	131788	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Atha_Ler-0_sl_FLT_0.36G_Rep1)	COMPLETED	0	2022-09-15 02:35:35.270	19.7s	16s	43.2%	88.5 MB	2.1 GB	536.1 MB	17.8 KB
254	c0/c61e77	143380	STRANDEDNESS:INFER_EXPERIMENT (Sample:Atha_Ler-0_sl_FLT_1G_Rep2)	COMPLETED	0	2022-09-15 02:35:50.280	4.9s	1s	43.8%	37.8 MB	2.1 GB	8.9 MB	2 KB
253	1c/b6e7f3	143043	STRANDEDNESS:INFER_EXPERIMENT (Sample:Atha_Ler-0_sl_FLT_1G_Rep3)	COMPLETED	0	2022-09-15 02:35:49.887	5.5s	2s	45.1%	38.1 MB	2.1 GB	8.9 MB	2 KB
251	06/eff552	142416	STRANDEDNESS:INNER_DISTANCE (Sample:Atha_Ler-0_sl_FLT_1G_Rep3)	COMPLETED	0	2022-09-15 02:35:49.100	6.8s	4s	51.0%	64.8 MB	2.1 GB	15.9 MB	29.7 KB
232	20/4ec30d	134386	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Atha_Ler-0_sl_FLT_0.36G_Rep2)	COMPLETED	0	2022-09-15 02:35:38.783	18.5s	15s	43.2%	88.4 MB	2.1 GB	504.9 MB	17.5 KB
256	5a/706a42	144006	STRANDEDNESS:INNER_DISTANCE (Sample:Atha_Ler-0_sl_FLT_1G_Rep2)	COMPLETED	0	2022-09-15 02:35:50.990	6.5s	3s	55.1%	115.4 MB	4.2 GB	15.9 MB	27.4 KB
236	b2/1ba703	134999	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Atha_Ler-0_sl_FLT_uG_Rep2)	COMPLETED	0	2022-09-15 02:35:39.595	18.2s	16s	44.0%	88.5 MB	2.1 GB	520.7 MB	17.8 KB
259	b8/d70b5c	146937	STRANDEDNESS:INFER_EXPERIMENT (Sample:Atha_Ler-0_sl_FLT_0.57G_Rep1)	COMPLETED	0	2022-09-15 02:35:54.660	4s	2s	58.8%	38 MB	2.1 GB	8.9 MB	2 KB
246	77/c0e0c6	141194	STRANDEDNESS:READ_DISTRIBUTION (Sample:Atha_Ler-0_sl_FLT_0.57G_Rep4)	COMPLETED	0	2022-09-15 02:35:47.677	12s	9s	45.4%	87.1 MB	2.1 GB	19.9 MB	2.9 KB
250	45/4affb6	141710	STRANDEDNESS:READ_DISTRIBUTION (Sample:Atha_Ler-0_sl_FLT_1G_Rep3)	COMPLETED	0	2022-09-15 02:35:48.396	11.6s	9s	45.6%	82.3 MB	2.1 GB	19.9 MB	2.9 KB
261	02/2a4ca4	147131	STRANDEDNESS:INNER_DISTANCE (Sample:Atha_Ler-0_sl_FLT_0.57G_Rep1)	COMPLETED	0	2022-09-15 02:35:54.978	5.3s	2s	61.8%	114.1 MB	4.2 GB	15.9 MB	27.3 KB
263	6f/c7825c	149610	STRANDEDNESS:ASSESS_STRANDEDNESS	COMPLETED	0	2022-09-15 02:35:58.678	2.2s	465ms	49.1%	10.6 MB	16 MB	850.1 KB	1.3 KB
257	57/9acd42	145456	STRANDEDNESS:READ_DISTRIBUTION (Sample:Atha_Ler-0_sl_FLT_1G_Rep2)	COMPLETED	0	2022-09-15 02:35:52.673	11s	8s	50.4%	87.1 MB	2.1 GB	19.9 MB	2.9 KB
248	22/887c4d	141191	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Atha_Ler-0_sl_FLT_0.57G_Rep4)	COMPLETED	0	2022-09-15 02:35:47.669	16.9s	15s	46.8%	124.1 MB	4.1 GB	512.2 MB	17.7 KB
258	22/0f67fe	146805	STRANDEDNESS:READ_DISTRIBUTION (Sample:Atha_Ler-0_sl_FLT_0.57G_Rep1)	COMPLETED	0	2022-09-15 02:35:54.367	11s	8s	52.0%	86.9 MB	2.1 GB	19.9 MB	2.9 KB
252	8b/1c766d	142872	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Atha_Ler-0_sl_FLT_1G_Rep3)	COMPLETED	0	2022-09-15 02:35:49.767	17.3s	14s	48.9%	89 MB	1.9 GB	534.2 MB	17.2 KB
255	76/d8fd62	144523	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Atha_Ler-0_sl_FLT_1G_Rep2)	COMPLETED	0	2022-09-15 02:35:51.764	16.8s	13s	48.5%	139.2 MB	4.2 GB	537.2 MB	17.4 KB
262	5d/e99b6f	149616	STRANDEDNESS:INFER_EXPERIMENT_MULTIQC (1)	COMPLETED	0	2022-09-15 02:35:58.685	11.1s	9s	43.0%	87 MB	2.2 GB	31.5 MB	2.4 MB
278	9a/1a140a	151390	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_uG_Rep3, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:00.903	10s	6s	24.2%	55.4 MB	241.8 MB	0	0
280	19/4479e3	151437	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.36G_Rep2, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:00.981	10.5s	6s	23.3%	55.4 MB	241.9 MB	0	0
282	9c/78c5d4	151423	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_1G_Rep2, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:00.977	11.1s	7s	22.6%	55.1 MB	241.8 MB	0	0
264	16/1e45da	151055	STRANDEDNESS:INNER_DISTANCE_MULTIQC (1)	COMPLETED	0	2022-09-15 02:36:00.297	12s	9.7s	43.3%	95.2 MB	2.2 GB	32.4 MB	3.7 MB
260	0d/6a731c	147309	STRANDEDNESS:GENEBODY_COVERAGE (Sample:Atha_Ler-0_sl_FLT_0.57G_Rep1)	COMPLETED	0	2022-09-15 02:35:55.175	17.1s	14s	48.3%	139.2 MB	4.2 GB	532.2 MB	17.2 KB
275	ff/95c70a	153984	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_uG_Rep4, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:03.768	9.1s	6s	25.1%	55.5 MB	241.8 MB	0	0
277	54/a99cde	151367	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.09G_Rep3, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:00.893	12.1s	8s	20.7%	55.2 MB	241.9 MB	0	0
270	c6/206846	151380	QUANTIFY_STAR_GENES (1)	COMPLETED	0	2022-09-15 02:36:00.899	12.5s	9s	43.2%	138.6 MB	2.2 GB	20.1 MB	391.3 KB
272	c6/a76d1c	151357	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.57G_Rep2, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:00.888	12.7s	8s	21.4%	55.4 MB	241.8 MB	0	0
267	82/43d0e3	155033	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.57G_Rep3, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:04.606	9.7s	6s	26.6%	55.4 MB	241.9 MB	0	0
271	63/b74693	151355	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.09G_Rep2, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:00.879	14.4s	11s	19.5%	55.4 MB	241.8 MB	0	0
268	92/ce6c09	157515	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.18G_Rep1, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:07.049	8.4s	5s	33.1%	55.4 MB	241.9 MB	0	0
281	9a/cab953	151356	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.57G_Rep4, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:00.884	15.3s	11s	20.5%	55.7 MB	241.9 MB	0	0
273	ee/aaef8b	167173	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.36G_Rep1, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:09.770	8.7s	5s	30.0%	56 MB	241.9 MB	0	0
269	ef/298601	175525	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_1G_Rep1, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:11.478	7.4s	4s	37.7%	55.6 MB	241.8 MB	0	0
274	72/99c55d	183943	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.36G_Rep3, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:12.910	6.4s	3s	43.2%	55.2 MB	241.8 MB	0	0
285	64/79d5b3	179845	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_uG_Rep2, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:12.364	6.9s	3s	39.8%	55.3 MB	241.9 MB	0	0
276	b2/60c356	184588	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.18G_Rep2, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:13.002	6.5s	2s	43.3%	56.3 MB	241.8 MB	0	0
284	6e/f007f3	172610	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_1G_Rep3, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:10.885	9.1s	6s	31.6%	55.4 MB	241.8 MB	0	0
283	35/e417f7	178753	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.57G_Rep1, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:12.159	8.5s	6s	34.8%	55.4 MB	241.9 MB	0	0
265	ed/c7c7b6	179465	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_uG_Rep1, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:12.276	8.9s	5s	36.1%	55.3 MB	241.8 MB	0	0
279	f2/77deb6	156054	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.18G_Rep3, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:05.471	15.9s	12s	25.4%	55.3 MB	241.9 MB	0	0
266	39/37cda1	161127	COUNT_ALIGNED (Sample: Atha_Ler-0_sl_FLT_0.09G_Rep1, strandedness: unstranded )	COMPLETED	0	2022-09-15 02:36:08.579	12.9s	11s	29.6%	56.4 MB	241.8 MB	0	0
286	d7/559f39	186402	STRANDEDNESS:READ_DISTRIBUTION_MULTIQC (1)	COMPLETED	0	2022-09-15 02:36:13.409	8.5s	6.1s	59.4%	86.9 MB	2.2 GB	33.3 MB	2.5 MB
287	6b/c4f821	187194	STRANDEDNESS:GENEBODY_COVERAGE_MULTIQC (1)	COMPLETED	0	2022-09-15 02:36:13.599	8.6s	6.2s	59.4%	91 MB	2.2 GB	32.5 MB	3.7 MB
290	b4/9a1426	221107	QUANTIFY_RSEM_GENES (1)	COMPLETED	0	2022-09-15 02:36:21.457	3.8s	3s	95.8%	162.2 MB	2.2 GB	26.1 MB	380.2 KB
291	a1/c87db3	221228	COUNT_MULTIQC (1)	COMPLETED	0	2022-09-15 02:36:21.526	13.9s	12.7s	90.3%	84.4 MB	2.2 GB	1.4 GB	2.7 MB
293	e4/f37da1	222303	VV_RSEQC (1)	COMPLETED	0	2022-09-15 02:36:22.262	14s	12.6s	62.6%	125.4 MB	894.8 MB	104.7 MB	475.2 KB
294	6c/b0f970	227612	VV_RSEM_COUNTS (1)	COMPLETED	0	2022-09-15 02:36:35.529	4.8s	4s	80.5%	116.5 MB	894.8 MB	210.2 MB	108.6 KB
292	d7/0df9cf	221570	ALL_MULTIQC (1)	COMPLETED	0	2022-09-15 02:36:21.785	26.2s	23.9s	89.6%	121.6 MB	2.2 GB	4.7 GB	17.7 MB
288	6d/0b999f	190367	VV_STAR_ALIGNMENTS (1)	COMPLETED	0	2022-09-15 02:36:14.288	40.5s	36.2s	14.8%	121.3 MB	894.8 MB	36.6 MB	3.8 MB
289	25/bff040	225626	DGE_BY_DESEQ2 (1)	COMPLETED	0	2022-09-15 02:36:27.567	2m 56s	2m 55s	100.5%	3.1 GB	1 TB	146.4 MB	106.9 MB
296	52/1932cc	230888	SOFTWARE_VERSIONS (GLDS-251)	COMPLETED	0	2022-09-15 02:39:23.662	1.3s	626ms	98.2%	11.7 MB	17.8 MB	8.8 MB	9.9 KB
295	ca/da7136	230902	VV_DESEQ2_ANALYSIS (1)	FAILED	1	2022-09-15 02:39:23.677	2.3s	2.3s	-	-	-	-	-
