"","Mmus_C57-6J_LVR_GC_I_Rep1_M31","Mmus_C57-6J_LVR_GC_I_Rep2_M32","Mmus_C57-6J_LVR_FLT_I_Rep1_M21","Mmus_C57-6J_LVR_FLT_I_Rep2_M22","Mmus_C57-6J_LVR_GC_C_Rep1_M36","Mmus_C57-6J_LVR_GC_C_Rep2_M37","Mmus_C57-6J_LVR_GC_C_Rep3_M38","Mmus_C57-6J_LVR_GC_C_Rep4_M39","Mmus_C57-6J_LVR_GC_C_Rep5_M40","Mmus_C57-6J_LVR_FLT_C_Rep1_M25","Mmus_C57-6J_LVR_FLT_C_Rep2_M26","Mmus_C57-6J_LVR_FLT_C_Rep3_M27","Mmus_C57-6J_LVR_FLT_C_Rep4_M28","Mmus_C57-6J_LVR_FLT_C_Rep5_M30"
"ENSMUSG00000063698",2518.00985127187,12.013023943355,4455.67641483161,4062.79804130692,3351.67548214314,4759.06942307652,1089.14347583748,4633.96110008542,4372.22091840931,4418.18727368366,1937.64983007639,3993.83754619249,3880.67595223236,835.220673325479
"ENSMUSG00000063754",2163.82082755785,2230.54731994301,4057.04408411875,3217.94007931544,4298.18971874934,1894.19328770587,2774.47494625964,3206.67852144318,1352.63768765798,3182.21718959478,2293.59987499268,806.697899151707,3233.52036451733,1251.83109956411
"ENSMUSG00000063777",4995.86521825183,458.495770014479,2044.92052181801,4588.27651533176,1178.75127249514,3988.53597295218,607.669488166077,1213.22824436691,3466.67668765482,525.785523663492,1910.71282005572,3438.33305437547,1589.41260101257,4375.21227072737
"ENSMUSG00000063796",897.413046132667,3571.86250600505,1127.13819230323,2870.94409069968,1303.38110696472,1743.01026489549,1810.79461384151,3659.12052877952,4953.27815147493,1938.47340063437,4746.92613264896,1979.05823276519,2472.76670574762,382.648963237228
"ENSMUSG00000063904",3074.89676890787,2678.91212512709,3314.79989176077,2126.01041839501,3778.84446119049,4353.20758708194,4575.45498559244,957.480381928635,346.151690827658,1552.3441766663,3460.21898447748,3582.30385528811,1335.95992947447,1707.34824442456
"ENSMUSG00000064032",1785.79675947475,3225.47927718841,960.076632596947,640.227162246625,997.99152068118,1394.60128050126,3005.739473388,2790.64059108112,4898.68244784987,4289.06888390602,4514.86429106176,5081.43178942514,854.159419487162,357.398435220333
"ENSMUSG00000064105",855.343385978746,1309.41430181054,1361.87066932465,311.053095110587,251.162629642226,4501.58254313474,2736.02449077992,3526.14276740506,4532.9525633063,4514.42179261786,1710.40218300651,552.462117669597,4275.99385613459,408.871326522085
"ENSMUSG00000064202",3103.97929506564,3760.10135213012,1838.73536431599,270.782953157662,4224.07913060002,1278.7765923868,2127.44461443885,311.997734671752,916.888414331601,2607.8111416254,4124.67464795827,4800.55895823031,964.675593158778,2383.29114001669
"ENSMUSG00000064400",4579.45945021138,1360.68329976762,748.596825966735,4162.49058697182,2087.170497083,3826.51339943732,2179.80674039309,4020.29886396578,5142.4879637104,4788.08422885546,2061.92766335639,3449.13810616972,867.311730192988,613.750483333664
"ENSMUSG00000064646",1057.84056567456,4466.40256995251,2682.43070981473,3695.42407613624,3121.92538026569,1949.45904317546,2483.55765616359,2047.8911347741,2639.00656328996,404.849573860274,542.601609133009,4894.19116150518,2472.27994951234,2682.98528948871
"ENSMUSG00000064721",2578.58619465479,3817.59382484795,3554.48812338936,3627.52402240567,1402.55297938892,4154.85841384481,1059.20282627445,1046.66938595145,970.993562696975,3162.19235395294,254.329740883296,3720.78046350915,4796.46097505172,2698.51921945808
"ENSMUSG00000064783",1157.99824533341,1678.35481204288,4928.19846286729,1981.11250724277,163.613143175811,2773.49423107916,1227.33330607352,3380.25009712609,2977.93514987803,3353.21772954296,200.126400712595,4228.66761779852,2053.64612020538,3900.7223405633
"ENSMUSG00000064824",4115.50243793567,2454.79318528666,4467.1539837779,4339.60130898609,4507.64130274839,4663.35198690492,2155.36165563266,4847.45517117379,4285.85782344689,2790.48054455795,838.638987252764,4248.6036103487,1048.78379668102,4420.93119756898
"ENSMUSG00000064843",1613.03087103383,2081.26941093222,4339.21008421653,4859.48004793568,2731.7577236813,1283.29253107953,4800.9145966891,2336.74624221808,3738.88211543655,4348.02438479924,4388.09568936509,1269.85931983256,3766.79568776123,4526.71839568628
"ENSMUSG00000064941",3579.22579146797,3704.85644184617,1372.41962135297,449.812689807409,3943.9971044422,1026.94256814046,1839.19931609778,2523.78233704327,4541.76638574883,1781.68941751138,3814.02422753996,1077.15417555409,2776.46070110993,411.743366547393
"ENSMUSG00000065087",3465.25382219252,4029.75775704553,4196.52006982321,655.98519859656,2842.27063117894,3545.78330979527,1208.10848472018,777.038608184577,4172.77032144198,2922.58995360194,1097.72519489143,3507.8230605122,2703.60527466012,4258.99300367013
"ENSMUSG00000065143",299.911096500796,1468.2687921788,48.6364694091795,2200.98462310189,1832.92356834694,352.167767531502,354.976742148682,296.449177486377,2538.96648276774,3934.05688382738,1122.35286482107,4221.04178971453,5032.49583471965,860.299811343315
"ENSMUSG00000065159",3847.68885009048,231.357497266919,83.527849637504,854.038366093925,288.207494140697,939.75203183678,421.279869274154,2249.94703326729,21.6301404211451,1270.85465021678,1273.34635220489,78.6022292159659,1612.23169539446,1826.43786132819
"ENSMUSG00000065204",2760.24858133792,803.228556509547,2634.83114291333,1963.63088600088,2512.08329907633,154.074460514516,1391.24492160615,3.06678871822669,4309.57768831346,817.630728751045,4006.80287113497,482.848321167225,4428.63513901936,2054.63538492578
"ENSMUSG00000065280",2040.64542441545,3420.1127985423,2367.22525129803,2883.68043251207,766.470244809811,853.422830914634,401.870577458472,1005.06521334623,810.424186083388,874.904965413747,4606.18627240187,3287.63557499755,3136.18050257968,2229.84521767883
"ENSMUSG00000065281",1311.91227447349,3326.48829211613,196.649253703278,45.2184434925915,4153.45858574292,4363.41451198392,2744.71688895467,731.136858869499,3390.75482710619,2748.68232416625,3407.0587929649,5073.60604470277,1561.05837151196,470.784827855097
"ENSMUSG00000065305",2519.81437086878,2169.57422349344,3095.55752951019,4468.42573776365,77.0106517676601,2139.78879443904,4656.11168425027,1342.14813665006,4493.94167269874,3363.26769991848,2159.2854936181,2871.21247378878,348.882265190102,4344.19511438288
"ENSMUSG00000065378",4049.73907273227,743.043611954409,3103.96765662524,3660.90595498831,1899.44251314457,3996.11750935969,3097.8017207529,4069.20546234425,3616.48129527355,569.86130888677,3138.48251401928,3123.70788387287,123.49611782195,627.897011131862
"ENSMUSG00000065380",4494.65425892999,700.081777444053,4020.9672426763,977.768306058062,3289.17991662881,1283.30700070583,4810.54688498041,4252.51233911492,3575.15320960926,2040.30989367126,1924.44565767521,969.767763054125,4323.23886794728,3304.28923024977
"ENSMUSG00000065392",963.670785893069,1845.90910059204,3786.0684164656,3229.25358736846,4691.93612680688,4428.73068820962,3721.79295327634,2567.67031108052,2821.50557120563,4446.46073202319,3115.57055065459,1813.14400476181,516.746106184402,2810.31485511478
"ENSMUSG00000065507",4269.76072270263,854.129024901256,3793.35112437092,2539.33538522298,1273.09611276184,3972.66268291164,872.90195898679,4084.07874725007,1075.90594867533,4102.14470680534,3511.07508963748,3709.85630750179,3846.88587041288,3988.13840018891
"ENSMUSG00000065523",918.401619729716,1.00175918237501,253.751220059761,350.958638222061,451.768504397753,2522.35895782914,3312.25900581655,1918.12693097219,2224.60800169745,2369.55024921387,3209.2544487571,3218.06516544882,2743.66494134705,1684.51655950881
"ENSMUSG00000065556",1238.1438955314,2489.0897480615,3231.12811479245,4686.95781544869,1760.55815086165,3222.00504883856,542.910679556763,5027.64392213182,1729.30682262261,3032.370536228,1440.27268663344,3184.67228484713,1680.48398078181,1198.15382935322
"ENSMUSG00000065582",1097.25401837584,4962.98742038993,4475.51740263008,1873.29929272585,610.586048343647,3519.35209464773,1994.59932517896,2471.79667482003,4752.92495443085,3045.37942908201,1968.10054209427,790.958143660254,1788.92091020017,4623.32799066318
"ENSMUSG00000065594",1301.96865697143,4520.09855430985,5127.87455927747,4197.19794085226,2288.29046658786,937.736344582925,4451.45232377369,2015.09942016711,560.262856463664,3846.07958364257,2526.57736685874,4490.67020150493,4603.16868153478,3046.64556049536
"ENSMUSG00000065634",4592.89174188082,318.446796079736,1698.06623715187,3440.03233228188,4168.33019416514,1915.98876833005,4528.08517074632,2431.40796459947,4519.95137933752,3228.88168840727,2120.57013062769,2630.92140296156,4998.14329712087,2113.01264950603
"ENSMUSG00000065782",3084.93656461218,2918.0717661543,2200.11412449424,1040.75531934299,1828.40869175649,2396.29823454323,2555.38760479561,877.950228389941,2731.5468022231,871.886069544449,1236.46660692479,4422.08529351634,859.078636601339,800.758221503692
"ENSMUSG00000065892",4233.86200110321,3268.04984234613,1795.32010993015,3633.43531016638,3384.29790149373,2535.99071727848,916.003202441138,1355.48830809288,1472.90956201131,3840.52660987364,3942.18028526271,2959.32288957254,3086.98626947621,1841.97374956915
"ENSMUSG00000067038",4042.01581794637,210.238091131468,4096.16897780168,569.715479829106,585.081381824862,2664.70746313361,4907.29659701758,2660.50758831644,1573.10460694232,4810.75992074203,1505.03673375077,309.406732460311,279.460769836459,157.329311479624
"ENSMUSG00000067063",3854.05948431633,558.649666255266,4327.71815562796,2263.65905068277,2245.16048808942,3068.58424084173,1661.79023051236,1186.48461030213,2701.12994886513,3925.02843704432,3413.22823509533,4776.79739749664,2109.32212430015,75.7501426790244
"ENSMUSG00000067085",4683.90168606786,1193.49476906832,4584.62141648849,2007.73107102939,1039.77304137676,3509.68747480361,3543.96384864092,3080.35073244879,4388.3917858831,2536.7338247902,3042.69758120296,592.20712144028,2489.2387381319,2918.20859582106
"ENSMUSG00000067199",4999.8648692341,838.906753482333,432.457352946388,3068.24829957326,4260.24953152623,1132.33475504641,944.583236935861,2946.1210582397,3998.2688560457,3389.67556745644,3379.38489450749,3384.21133519159,4625.36329345448,98.0902376604259
"ENSMUSG00000067225",4036.41511735929,3678.99555050368,264.338129997012,4318.46527672516,4440.04906459285,4158.90398296135,2641.43504164171,4227.85521330322,2408.63991181005,2108.94796971095,4753.60197462328,4558.55680730929,1014.74854949728,3640.01367723593
"ENSMUSG00000067229",4739.54499330302,1452.57876820077,1879.97266042423,3216.19562666205,977.057797240898,4000.01230318409,2560.01326864647,1212.19504921971,4685.41075961618,4636.80731723954,2166.85135196868,391.11247883793,3970.33738513665,127.225618787151
"ENSMUSG00000067231",1613.55829062472,3525.82493446326,1541.62011791819,2302.17906451405,1272.93524441982,736.06417763866,818.38226040718,3646.82590278641,3320.38089622216,1164.25089644275,3104.87591282973,753.633101087304,1169.1029671033,1773.39073764252
"ENSMUSG00000067242",3252.11558769548,2385.57850249503,1700.22352998594,3760.818805963,3792.17388655291,1158.17840755133,4827.75668726948,5073.87518833294,2827.94332133166,957.198146082437,2202.52304079675,460.555014274137,2980.67383486072,2038.52880424733
"ENSMUSG00000067279",1677.63657082848,2218.39681216716,4863.82369805812,4811.75750115821,4130.86357688766,1005.0310449759,2844.940399046,3913.84265553304,3583.09245330187,4591.4638534538,3682.75434484252,3225.92861640808,1317.21343781134,1855.94535612089
"ENSMUSG00000067297",2962.63729097136,2580.78315279446,2529.18871494882,1458.63135103504,3773.15046676475,1056.71928343191,5026.18456402614,2244.37975530542,4491.74721374411,2823.42622853632,4008.29356394907,850.649838105512,1747.95156717178,523.472226606689
"ENSMUSG00000067351",4623.29162420853,4143.76860934652,1950.80564319528,1394.05309866822,1142.56442332778,3620.87202601193,2777.64146822839,3116.62505694981,1669.92938831064,1161.57632943876,2165.47962964028,4192.75750612702,2079.15916214932,2034.58192444309
"ENSMUSG00000067482",3751.47375995442,4198.74160178957,249.534361719741,3070.03642553927,3820.63431751319,2935.58519522338,4370.68779106713,3081.94853147456,2973.14094638999,2305.67694784176,3481.93481786695,2007.57485813269,5178.4151589231,2818.33517561368
"ENSMUSG00000067513",2028.31902919986,254.279952829904,3123.41575035508,889.845463746922,2288.03266745013,3846.84148569002,2317.90364986813,3829.84084835989,3279.14923471195,2684.9280407354,2454.69971261219,3463.8084869432,4198.55882092359,3066.0214359044
"ENSMUSG00000067519",473.775727376264,893.984523398272,4602.65011284425,3065.13365839957,557.499775524776,3319.4437550718,4439.34665804369,1089.41735364657,1109.53290725452,375.582084627477,3257.84286531273,3705.82484411492,1377.61825228538,2462.91710493318
"ENSMUSG00000067522",1138.79153986907,2194.37196573932,510.701468378446,1642.84146911715,1746.72129246604,645.134071129323,4652.68436766452,226.07385359206,865.381539949228,2479.66362539328,2131.25606396477,1673.72423953789,5008.11518449764,1165.42853762237
"ENSMUSG00000067524",229.367010761735,2925.18689500028,1487.69460300997,567.739344440235,848.621780131608,2488.63848075646,3070.01672813053,973.84401022371,3158.63085339662,1521.53868054368,3868.52231826577,2674.46858235705,1634.21881603168,4605.3679472953
"ENSMUSG00000067525",4025.38958886052,4433.81251777832,999.198179976504,2675.63908458568,608.877690970137,3455.3849280472,3508.67059502121,1104.7878038037,826.231711358558,3189.41705305892,4791.16974573246,618.836651465912,4816.15367768469,2662.99899977021
"ENSMUSG00000067526",1241.9833443067,2402.61514240068,1710.79605913285,1671.00842944211,406.235044778192,1102.65876705135,756.30365941934,1980.42530396802,2736.24502507534,4557.86215986033,2629.10068038748,1966.79291034564,4540.78490785249,4573.32079905239
"ENSMUSG00000067528",1264.03178227676,2772.0264326219,1359.75473975742,1877.35846485443,820.079862302081,240.249088107364,4902.30684828792,1586.58274917893,4003.4008886952,1466.65720467924,2943.98608740828,4933.30812400449,4391.60722681614,217.545630626165
"ENSMUSG00000067529",934.463567073916,3347.6111230634,4478.94780390077,1063.01863444713,2577.27263379825,105.289045143682,1750.71880546917,2239.26391727662,4085.84107773916,1134.37889192193,449.752864863987,1950.46914745844,1718.74797822535,1072.19529111779
"ENSMUSG00000067545",3755.92739003483,3391.67573167289,4613.21924425488,2496.47561176533,1926.53353377346,2247.44350027674,851.959093415998,3623.30512910748,937.49397379966,2467.15628681257,4587.05899962865,2834.80383311154,1305.73789576458,3708.96566093721
"ENSMUSG00000067555",3421.35418375573,3176.71998064122,3443.77454125327,4098.49117314526,1000.80528949156,4774.18717413749,3057.92997623664,3397.8047874855,1993.38976837396,1629.7665109257,3724.13298095922,1533.71172699513,5030.76426914073,1746.13173103973
"ENSMUSG00000067571",433.720014997579,2874.1672006921,4012.63210235998,1961.89191903749,2464.97254785639,2045.47366865624,2022.7298834719,4523.337430733,3663.39568447656,4084.24895222887,1943.31034597411,4338.91926399294,2062.76985071189,1229.50937482167
"ENSMUSG00000067577",2762.53911402192,774.850382669018,1342.83197356926,2955.43909899565,3011.061014972,1268.25224206541,1657.23728263104,3958.71936300411,3349.19330460469,1719.00174392394,2014.60216260687,3197.27396665298,2882.49367643801,2267.70308771586
"ENSMUSG00000067608",4684.77005508429,1445.60174851831,923.067185542624,1407.22926451838,2070.16372385151,3698.46970318595,685.111864863938,2847.79995382032,366.752602406219,134.826880837815,2258.19968139888,812.846721332106,2413.13036464744,2367.73431959762
"ENSMUSG00000067656",4109.51078912323,3366.65100336695,2953.1859485201,658.341039553134,3601.89358650116,2618.81913831849,4796.28185531087,1323.70136886672,183.378186657455,3827.8680651303,4235.50225718183,2235.37038919976,229.44062045535,3051.47568640758
"ENSMUSG00000067872",327.513209652934,4843.22566261972,1203.26782433712,4250.05965592243,2422.19838269497,1022.26080089795,3640.88852946102,119.686514558256,1735.91565160678,4612.63042907579,2425.96711135217,1695.1718056131,1577.95133254513,1681.13210957579
"ENSMUSG00000067889",3326.21423277429,1726.8635667437,3346.52250044847,1154.62267953647,3120.50667862741,1284.52610056917,1490.14975999235,588.202778507593,2816.61304358387,1575.42120932703,2167.86373677002,224.661287982057,2606.277632956,4520.8950254132
"ENSMUSG00000068466",4059.8444120692,2408.68972348628,2436.13444840556,4925.23781506836,1384.22648390928,2548.90982886849,2841.34223686182,434.733873314376,4511.24599253224,2223.73437632571,3228.80595008959,584.101908840718,3095.06819991944,838.124278729026
"ENSMUSG00000069475",4896.05165424616,4172.07537192649,5122.22264492589,3869.31843198299,2845.48272348073,358.690313541316,4722.55589873429,2802.32536062144,3885.33558127592,3368.91452161917,3839.14242354005,3905.19175081843,1186.52220134168,1825.54060249713
"ENSMUSG00000069554",243.382574857095,2320.50736246058,5022.42660679765,4936.58060302637,7.61098737939471,3232.3711368442,3100.42660420184,1967.15062969811,3985.90687428319,2124.3229947114,2405.73161386055,1624.70782789943,3104.78485325955,3257.37334281869
"ENSMUSG00000069833",1659.5853688997,727.783139128614,4852.19444683131,1869.34994573827,304.440088045123,1382.15961244811,1964.44538901419,993.300140571351,915.864076463826,3340.518794465,2076.39138595278,4348.22784234316,1759.43602353618,966.336549742848
"ENSMUSG00000070127",915.736538794159,335.513175100621,1714.96633780314,3852.82084702017,3838.03714947861,2880.52252266269,4517.46609808918,3893.79940924182,2610.05493838105,45.3167974661546,4086.63115685369,3622.89364021666,1483.15532407422,3802.43486170574
"ENSMUSG00000070167",10.0242616577442,4523.10406328134,127.937034798516,4693.07213625553,3032.62171927644,2074.90563834027,328.159397788178,4661.76998392026,1860.35179429572,384.516585546503,2511.59859626409,1080.18382880825,1870.56202073092,188.388818798037
"ENSMUSG00000070263",2593.31081221688,1272.87865052094,2255.2643131015,1354.13030230879,4678.04487940551,4641.48277235714,4272.63584616076,872.061249945008,649.954001706616,2087.15135269534,2786.73731687041,1359.7917877583,468.768031911689,718.556701562539
"ENSMUSG00000071497",4420.25682920926,122.134674044469,3104.38301840255,2063.55032642322,3697.95274725322,1846.36767885613,1864.92436011265,673.084607001461,1740.01851525335,664.49397027238,438.165063279832,4785.19591315877,1918.85477831207,4524.73336555568
"ENSMUSG00000071528",1743.84984059446,4500.95235391323,2908.77358675174,4046.58643644428,4346.78766242173,575.255638707101,4281.54264659169,563.633669344141,4621.51045793326,2410.45991146627,4668.65745143087,352.3038230992,1695.69552969691,1366.45341380727
"ENSMUSG00000071573",2599.15808962991,2856.11135011686,1555.36515857916,1535.11105163584,1982.65456053574,871.023506781081,4497.12453265239,1709.34200712231,4022.9791350093,289.86266646562,3299.36804233974,70.4613772667322,3211.07928487189,2982.51488644993
"ENSMUSG00000071604",919.460951147266,2833.07649551152,4658.69524740653,195.28727747224,104.650829960511,4091.90229811252,784.795861892384,202.544275049734,146.290370363167,1771.90087836625,2779.3558142511,3735.48441749506,2365.3140278643,968.274768350721
"ENSMUSG00000071629",1455.2720731135,4782.15109011435,3647.86869435066,1833.10750761612,3294.61101339516,392.441254860157,2141.56153514059,3178.35061902819,4656.58454433435,2306.30350810122,107.864141130106,1519.52969167748,1816.79176566263,1662.68079155518
"ENSMUSG00000071633",3327.32166327304,2443.66173169597,1295.25651793939,2165.26197135812,351.055457454273,1056.71429089598,2587.5246491404,1099.66667301706,1104.38767514771,541.205185204009,1675.68667335222,2631.5795296106,3717.92852750676,1106.18190938097
"ENSMUSG00000071640",3811.33619274515,2391.65293234247,1662.15518642787,2541.66471064584,1413.72318007834,2348.87157669649,405.165030227336,3158.76072380458,3558.32249354386,4333.73610290064,4720.53501016602,4072.39892893907,4385.12372397222,4712.15781075865
"ENSMUSG00000071644",3752.14493363843,3340.68992424349,1506.71647207006,4295.24205968454,3257.48999957293,1389.8089245963,2914.39882172301,2825.31300233174,39.1476472947687,3579.58926630045,31.7794071460348,5041.48921613054,3877.38719490788,4214.90568819156
"ENSMUSG00000071645",3302.25324592875,2758.99770165745,4743.28323117071,3716.49471868708,3460.13608388169,3704.24742938833,1606.24030226653,1926.21477018786,4184.72767128553,3081.57190111161,1025.6440460969,3677.27528318298,2988.96738857994,669.148587032859
"ENSMUSG00000071646",4194.80967030699,4601.0590008599,382.75932065059,1598.5199642279,3041.53279874672,1988.99895855482,1287.68572628568,206.631965488424,3033.95112113172,2786.97835462898,1944.34553170755,1828.91359950844,1112.75481439196,1278.07173847498
"ENSMUSG00000071647",3741.99963880161,1202.31110708822,1971.96177398944,1725.36122376399,58.0335263428422,1840.63448609723,4603.01088803671,429.63639834378,3561.44226666513,2461.43290387495,3609.45429645817,2101.58528675804,4728.47846803378,1414.04739356993
"ENSMUSG00000071648",4541.25946982156,2878.13422310322,3405.73169668143,2287.06515494829,766.80414910385,3419.96430482385,1051.4987211102,2748.65629884069,582.070063165029,831.067140417928,4157.4396297554,1743.15374170407,4217.47954482352,4836.51144669504
"ENSMUSG00000071649",4123.65596642789,2820.07344304978,4521.22701019464,4586.2141147147,4698.79891753577,3574.08386144781,2069.43158305598,4488.6562227345,3743.77862232056,2736.85765982322,1835.53131662086,3685.41998049916,981.363512909401,2811.57625471141
"ENSMUSG00000071650",2521.00306212964,2959.21249604631,2751.23135293185,4012.45090568655,2160.56426319612,441.255492439089,858.082894740965,3886.19234421934,2320.0419812866,309.119379671912,3548.83441369084,1430.67660976882,3284.11865268409,2468.76109771495
"ENSMUSG00000071652",4476.00952002395,4547.90562483298,411.31036446001,3449.77764641079,2928.32978096576,3523.35441294717,1919.68299283137,3731.76588395572,2337.56269555735,2207.12731699573,874.46611210296,2612.19912032075,2867.01397899423,4454.8550094485
"ENSMUSG00000071653",431.718899486474,2982.31071209332,1246.61630609031,394.586635033487,349.149535663373,270.876285122473,1213.46393796669,4200.08239583454,3686.06631310185,2474.08781248594,673.122296341984,2044.36735436663,3815.72568196362,3076.69214214043
"ENSMUSG00000071654",1965.24732943757,3637.02272275973,1488.75005102422,1752.49889027817,1319.54023463077,1927.72370040491,1674.58964378501,1334.91020535149,3448.09554582859,3734.68404366891,4189.00880640657,4651.41031679554,4729.30412529806,846.868785725217
"ENSMUSG00000071655",2595.14264669596,214.233142094043,4748.56935476459,4326.50381412126,3423.03001024275,4085.19792938498,2211.90631597671,2292.42479594168,1764.75456446969,3609.30871322683,3173.22039664206,2785.77979462334,3012.93869566905,2531.88539574941
"ENSMUSG00000071656",2655.18080654319,3732.03572118914,1710.79699326617,537.547033333092,19.0274613963462,1941.14487294986,1942.10014609925,4885.64707415822,3607.81615411067,2347.73878853246,2257.4142379789,2791.92218701028,3487.52923137556,4503.40924045902
"ENSMUSG00000071657",3603.72376335,1325.4390564139,1669.55967066904,2133.06116604821,3201.36430483989,990.671169109342,4674.16250121526,162.649239799534,4382.53020989369,244.599223610499,144.457248121943,3128.90269969776,4606.52479029361,3188.41157649053
"ENSMUSG00000071658",1651.63243518204,4871.29743898631,3958.72739654403,167.101090100034,65.6445668321103,4696.83062170191,3155.49235931449,683.329576324206,2643.52700567227,2021.32400837684,1018.89983100266,524.886989411026,1543.49587440012,4149.88492330825
"ENSMUSG00000071659",4668.28990318126,4573.92724973479,1499.32688973278,654.321638272898,4658.8823110989,3463.05463274498,3127.8619570944,5081.06378633459,1065.2451798983,891.706736310199,4590.00310775744,1873.88223589538,4916.39145145506,3432.19256210664
"ENSMUSG00000071660",1816.89114080766,3496.79983695778,1277.28178335507,3603.75087025448,4399.13892050152,2780.57832329421,2669.94365001178,1610.12288476878,2057.33644467803,3985.82224971879,3238.72250878712,2884.83795986318,3321.65286684875,3647.78220046871
"ENSMUSG00000071661",2905.6015498975,1929.09163405974,3611.91670531867,3574.57148330323,492.810629446513,1278.78021883165,3954.48591455916,49.1017660255004,4520.58176591349,2351.60968716566,1984.85115556746,3000.23721529037,979.294871316404,2559.08311456069
"ENSMUSG00000071662",3155.34003526694,1440.61166494031,4929.36501302581,4088.74995374716,3160.40978688796,2130.63018072177,4828.59689501859,936.976433644382,3983.77998369378,3720.3704889513,361.107921785366,3126.77816353997,4569.577595508,2218.16237465326
"ENSMUSG00000071691",25.0400931051556,597.651321240752,41.2367363341533,3848.34470739455,1873.2466830671,1795.64811875213,879.475639048087,1409.61803225511,4713.22049771096,3975.26427074219,1160.45924665748,583.093224238792,3152.67300970127,2693.10068634652
"ENSMUSG00000072437",1893.95729164276,4433.77607017245,3418.42302646645,994.568958838931,4597.0430416733,3448.69709508102,3020.98676997347,1095.59486427674,4160.01946034995,4738.75625237268,2021.48926135905,1661.47493645736,2627.1514070258,4220.80055791113
"ENSMUSG00000074733",139.22313156222,3865.21419645742,3215.40796122405,2611.19508613083,2911.19026551809,4743.72611222445,1993.07540690896,1296.07019643029,1194.01560583723,4666.70467145648,4563.82445712119,1640.01288178406,205.450112745187,3985.74932183907
"ENSMUSG00000074746",484.753116227628,3048.27603865541,669.304729244101,2451.1989087034,3967.23722178,1863.6193505248,3534.96204535968,1009.66965213717,4095.12017658435,2879.24868107335,4104.64525057307,3993.87911236421,1586.31464014403,4086.78048626031
"ENSMUSG00000074811",2146.37482472959,2346.53580667744,3959.7868305018,1391.18127749835,1004.65027431018,2202.45352187929,1156.29902447887,786.655497618624,938.526995720443,4421.98318786982,2450.99459307807,3482.24581528579,3680.47743972994,616.706007642252
"ENSMUSG00000074818",1008.58418090912,853.923221337943,1012.94220640671,3208.18231858993,1785.73123088999,3133.78820243005,1905.43806209794,971.810616524024,4098.19386529682,1914.39269868177,250.39740797277,4891.47729573573,1512.24590881399,2588.21884558485
"ENSMUSG00000074852",4006.36316234556,384.417971153611,3921.70877465384,1043.88484967231,85.6236385846503,1643.46556802756,3349.86266884871,695.605453346778,1162.07815913033,2918.82056342042,1013.13137432389,651.512717054319,151.222342839742,4047.902200271
"ENSMUSG00000074882",235.374522950825,2964.22103063335,5193.71534092908,1643.83390846958,3202.31439593367,4000.01271563177,700.313008664975,2907.22325953552,2672.373958588,2642.44877839088,3688.46509586096,3163.6205933336,2179.67189962189,3003.88457621364
"ENSMUSG00000074896",760.209135993598,4038.3874288263,4694.64504868665,4684.87776608287,4620.808798753,841.352355232101,83.4674599754964,4700.45567799757,4303.20240037762,4393.16486622033,4223.92107776475,1600.19182724255,2467.51523641026,4280.99721953167
"ENSMUSG00000074909",1683.64558500538,913.987421210982,3412.07808076534,4284.2766600918,3014.90261113755,3264.91525286241,3051.56642014678,181.063835584713,1616.40950483372,694.304674633107,3861.88505522236,4007.13665910421,579.866069993678,3776.96062004556
"ENSMUSG00000074913",4578.66366110054,4596.11472176458,4002.07101596943,2463.13652609229,4363.88833344009,1813.8160805319,256.540884797982,1625.40268704909,1734.85978215005,1055.51610735336,2278.38993774388,2475.29257691618,4228.65357016263,2644.5147585292
"ENSMUSG00000074922",4741.81256277391,4736.23130913123,1971.95963815652,1809.87952439064,119.871795082541,4131.11271417898,2365.78673186044,520.667323597447,825.194611025725,874.440098673022,1457.97419818333,4951.63905291498,3901.30232412398,383.616275357813
"ENSMUSG00000074925",695.086846733912,3285.54145971779,2305.02994157177,2476.35331892938,1988.37273607124,1669.31055250195,25.4463979012077,3678.5761066443,4352.66887603824,3206.68336107408,3237.84327691541,3480.21110685038,5137.48370063288,1959.86492363827
"ENSMUSG00000075010",238.399076419294,3914.35629462921,2580.99215329796,770.044648224679,3349.73847385354,3713.77635345664,3100.88798401591,4201.08758261685,890.094304401995,3218.55427176854,3819.14316723357,3373.91346730892,4380.90510217355,1903.50671224904
"ENSMUSG00000075044",510.814119950253,1394.51647842214,4362.63602181296,3679.24400324302,2577.2628006526,1261.54938220325,1171.60365829217,2652.50546418749,419.296766007353,3191.36129299527,4358.73434094975,1977.00628245065,4173.69654593774,3655.55043303954
"ENSMUSG00000075227",3013.85229205823,2646.89200883985,327.779115372488,926.095237661732,1699.14397202802,944.724159866051,4560.3028192655,3912.74751321164,2740.36091331772,3545.7940636195,3057.61627243178,1193.75561801697,523.529192788018,4509.21427397718
"ENSMUSG00000075268",3259.57381419546,4996.617794751,437.742650189485,1184.74101274928,2827.42775049329,2432.12852203552,1412.06741795355,1312.369647554,2239.64741910376,2061.98231289608,904.199332349092,4755.50006136277,848.830409280905,3137.85690002052
"ENSMUSG00000075289",975.556277356268,2855.09746657233,1945.52524710801,3105.48042420137,2657.17441701521,744.681308086133,1895.32022840901,1353.36034917284,1301.1575333683,3329.0556366377,2181.29514926435,951.739668283814,4908.97640936892,3909.02525538683
